"34";"Afzalpur";"MALIKAYYA VENKAYYA GUTTEDAR";"Indian National Congress";"38093"
"34";"Afzalpur";"M.Y.PATIL";"Karnataka Jantha Paksha";"32855"
"34";"Afzalpur";"VITTHAL HEROOR";"Janata Dal (Secular)";"22847"
"34";"Afzalpur";"GOVIND VISHWANATH BHAT";"Samajwadi Party";"14648"
"34";"Afzalpur";"DILIP R. PATIL";"Bharatiya Janata Party";"10347"
"34";"Afzalpur";"MALLAPPA M. SOLAPUR";"Independent";"1829"
"34";"Afzalpur";"SHRISHAIL SIDRAMAPPA KALKERI";"Independent";"1364"
"34";"Afzalpur";"SOMSHEKHAR J. DESHMUKH";"Independent";"1171"
"34";"Afzalpur";"HUCHAPPA VATHAR GOUR";"Bahujan Samaj Party";"1039"
"34";"Afzalpur";"VIKRAM BHAT";"Independent";"917"
"34";"Afzalpur";"SIDRAMAPPA";"Independent";"825"
"34";"Afzalpur";"SHARANABASAPPA S. KALSHETTY";"Independent";"780"
"34";"Afzalpur";"M.S.PATIL";"Independent";"682"
"34";"Afzalpur";"CHANDRASHEKAR N. KARAJAGI";"Independent";"631"
"34";"Afzalpur";"BASHA PATEL HASARGUNDAGI";"Badavara Shramikara Raitara Congress Party";"583"
"46";"Aland";"BHOJARAJ RAMCHANDRA";"Karnataka Jantha Paksha";"67085"
"46";"Aland";"SUBHASH RUKMAIAH";"Janata Dal (Secular)";"49971"
"46";"Aland";"SIDDANNA";"Indian National Congress";"3912"
"46";"Aland";"SHANKAR RAO";"Independent";"2239"
"46";"Aland";"PAVADSHETY BASAVARAJ";"Bharatiya Janata Party";"2144"
"46";"Aland";"BABURAO";"Independent";"1865"
"46";"Aland";"DATTAPPA";"Rashtriya Samaj Paksha";"1336"
"46";"Aland";"UDAYAKUMAR";"Badavara Shramikara Raitara Congress Party";"835"
"46";"Aland";"KHANDE RAO";"Samajwadi Party";"812"
"46";"Aland";"SIDDRAMAPPA";"Independent";"734"
"46";"Aland";"ZAHEER";"Independent";"516"
"46";"Aland";"RAMCHANDRA";"Bahujan Samaj Party";"505"
"46";"Aland";"SHIVANAND";"Nationalist Congress Party";"431"
"177";"Anekal";"SHIVANNA B.";"Indian National Congress";"105464"
"177";"Anekal";"A. NARAYANASWAMY";"Bharatiya Janata Party";"65282"
"177";"Anekal";"ANEKAL KESHAVA";"Janata Dal (Secular)";"7307"
"177";"Anekal";"R. KRISHNAMURTHY";"Karnataka Jantha Paksha";"2369"
"177";"Anekal";"D. MAHADESH";"Communist Party of India (Marxist)";"1923"
"177";"Anekal";"SRINIVASA P.";"Bahujan Samaj Party";"1365"
"177";"Anekal";"A. NARAYANASWAMY";"Independent";"1000"
"177";"Anekal";"MANJUNATHA";"Badavara Shramikara Raitara Congress Party";"885"
"177";"Anekal";"SUKUNDHA V.";"Karnataka Rajya Ryota Sangha";"436"
"177";"Anekal";"GOPINATHA G.M.";"Independent";"430"
"8";"Arabhavi";"BALACHANDRA LAXMANRAO JARKIHOLI";"Bharatiya Janata Party";"99283"
"8";"Arabhavi";"UTAGI RAMAPPA KAREPPA";"Indian National Congress";"24062"
"8";"Arabhavi";"LATUR SURESH MAHALINGAPPA";"Karnataka Jantha Paksha";"11445"
"8";"Arabhavi";"GURAPPA KALLAPPA HITTANAGI";"Janata Dal (Secular)";"3081"
"8";"Arabhavi";"GURUPUTRA KEMPANNA KULLUR";"Independent";"2012"
"8";"Arabhavi";"GOUDAR SHIVANAGOUDA NINGAPPA";"Sarvodaya Karnataka Paksha";"1527"
"8";"Arabhavi";"MAHANTAPPA SABANNA GOUDAR";"Independent";"1388"
"8";"Arabhavi";"BASAVANTH IRAPPA VADER";"Bahujan Samaj Party";"910"
"8";"Arabhavi";"BASAVARAJ BASAVANTAPPA B PATIL";"Badavara Shramikara Raitara Congress Party";"697"
"8";"Arabhavi";"HANAJI ASHOK PANDAPPA";"Sarva Janata Party";"694"
"198";"Arkalgud";"MANJU A";"Indian National Congress";"61369"
"198";"Arkalgud";"A.T RAMASWAMY";"Janata Dal (Secular)";"52575"
"198";"Arkalgud";"H. YOGARAMESHA";"Independent";"32477"
"198";"Arkalgud";"S. PUTTASWAMY";"Karnataka Jantha Paksha";"12259"
"198";"Arkalgud";"K.K YOGESHAPPA";"Independent";"2789"
"198";"Arkalgud";"B.C RAJESH";"Bahujan Samaj Party";"2774"
"198";"Arkalgud";"M.K NATARAJ";"Bharatiya Janata Party";"1775"
"198";"Arkalgud";"H.S YOGESHA";"Independent";"1021"
"198";"Arkalgud";"SHIVAKUMAR G A";"Samajwadi Janata Party(Karnataka)";"842"
"198";"Arkalgud";"MANJUNATHA";"Bharatiya Dr. B.R.Ambedkar Janta Party";"819"
"198";"Arkalgud";"K.B YOGEGOWDA";"Independent";"713"
"198";"Arkalgud";"RAJASHEKHARA";"Janata Dal (United)";"444"
"198";"Arkalgud";"G.S MURALIDHARA";"Badavara Shramikara Raitara Congress Party";"405"
"194";"Arsikere";"K.M.SHIVALINGE GOWDA";"Janata Dal (Secular)";"76579"
"194";"Arsikere";"B.SHIVARAMU";"Indian National Congress";"46948"
"194";"Arsikere";"DR: LOKESH D.G";"Karnataka Jantha Paksha";"26312"
"194";"Arsikere";"D.B.GANGADHAR DUMMENAHALLI";"Bharatiya Janata Party";"2464"
"194";"Arsikere";"GANGADHARAPPA";"Independent";"1557"
"194";"Arsikere";"KUMARA BHOVI";"Bharatiya Dr. B.R.Ambedkar Janta Party";"1335"
"194";"Arsikere";"JAYANNA";"Badavara Shramikara Raitara Congress Party";"1244"
"194";"Arsikere";"N.P.RAJENDRAPRASAD";"Hindusthan Nirman Dal";"745"
"194";"Arsikere";"B.K.SOMASHEKAR";"Janata Dal (United)";"605"
"194";"Arsikere";"T.M.CHANDRASHEKARAIAH (DEVARAJ THIRUPATHIHALLI)";"Bahujan Samaj Party";"561"
"194";"Arsikere";"AUTO RAVI (BONDA)";"Independent";"519"
"3";"Athani";"LAXMAN SANGAPPA SAVADI";"Bharatiya Janata Party";"74299"
"3";"Athani";"MAHESH IRANAGOUDA KUMATHALLI";"Indian National Congress";"50528"
"3";"Athani";"SADASHIV KEDARI BUTALI";"Janata Dal (Secular)";"15204"
"3";"Athani";"SANGANAGOUD GURUPADAGOUD PATIL";"Karnataka Jantha Paksha";"1580"
"3";"Athani";"ANNAPPA SOMANNA AIGALI";"Bahujan Samaj Party";"1558"
"3";"Athani";"RATNAVVA VITTAL TATRI URF PUJARI";"Independent";"841"
"3";"Athani";"SHIKHANDHAR HAJISAB MULLA";"Badavara Shramikara Raitara Congress Party";"750"
"3";"Athani";"VASANT YAMANAPPA DALAWAI";"Lok Satta Party";"581"
"3";"Athani";"BASAVARAJ IRAPPA AWATI";"Independent";"507"
"3";"Athani";"GURUNATH BALU BHORI";"Nationalist Congress Party";"442"
"52";"Aurad";"PRABHU B. CHAVAN";"Bharatiya Janata Party";"61826"
"52";"Aurad";"DHANAJI BHEEMA JADHAV";"Karnataka Jantha Paksha";"38635"
"52";"Aurad";"GAIKAWAD VIJAYKUMAR";"Indian National Congress";"15456"
"52";"Aurad";"G.M. YATNOOR";"Janata Dal (Secular)";"4892"
"52";"Aurad";"ROOPCHAND RATHOD";"Nationalist Congress Party";"1225"
"52";"Aurad";"DEVIDAS";"Bahujan Samaj Party";"1151"
"52";"Aurad";"SULOCHANA";"Independent";"1098"
"52";"Aurad";"RAJU KADYAL";"Karnataka Makkala Paksha";"1065"
"52";"Aurad";"KASTURBAI";"Independent";"904"
"52";"Aurad";"SHAMANNA BAVGI";"Independent";"814"
"52";"Aurad";"JAIRAJ CHATURE";"Independent";"686"
"52";"Aurad";"RATANSING";"Independent";"461"
"52";"Aurad";"SHIVKUMAR BELDAL";"Badavara Shramikara Raitara Congress Party";"451"
"52";"Aurad";"DR. SHANKARRAO SONALWADI";"Independent";"437"
"172";"B.t.m layout";"RAMALINGAREDDY";"Indian National Congress";"69712"
"172";"B.t.m layout";"N. SUDHAKAR";"Bharatiya Janata Party";"20664"
"172";"B.t.m layout";"J. RAMESH REDDY";"Janata Dal (Secular)";"8346"
"172";"B.t.m layout";"RAVI KRISHNA REDDY";"Lok Satta Party";"6596"
"172";"B.t.m layout";"SRINIVASA";"Karnataka Jantha Paksha";"1902"
"172";"B.t.m layout";"R. RAVINDRAKUMAR";"Independent";"1324"
"172";"B.t.m layout";"HARIRAM .A";"Bahujan Samaj Party";"1311"
"172";"B.t.m layout";"MOHAMMED SADIQ";"Independent";"322"
"172";"B.t.m layout";"THYAGARAJ";"Bharatiya Dr. B.R.Ambedkar Janta Party";"309"
"29";"Babaleshwar";"M.B.PATIL";"Indian National Congress";"62061"
"29";"Babaleshwar";"PATIL VIJUGOUDA";"Janata Dal (Secular)";"57706"
"29";"Babaleshwar";"M.S.RUDRAGOUDARA";"Bharatiya Janata Party";"4067"
"29";"Babaleshwar";"BASAPPA. S. HONAWAD";"Karnataka Jantha Paksha";"2646"
"29";"Babaleshwar";"SHASAPPA BHIMARAY HANCHANAL";"Independent";"2215"
"29";"Babaleshwar";"KAMANNA GANGANALLI";"Bahujan Samaj Party";"1042"
"29";"Babaleshwar";"SADASHIVAPPA YAMANAPPA HADIMANI";"Independent";"924"
"29";"Babaleshwar";"SANGAPPA GURAPPA INDI";"Independent";"751"
"29";"Babaleshwar";"USMAN BASHA MOULAKASAHEB KURI";"Independent";"533"
"29";"Babaleshwar";"MEHABOOB. H. MALABHODI";"Independent";"532"
"29";"Babaleshwar";"ARUNAKUMAR. H. JAINAPUR";"Independent";"432"
"29";"Babaleshwar";"SHAKIL MANIYAR";"Badavara Shramikara Raitara Congress Party";"342"
"29";"Babaleshwar";"GOUSAPEERA ABBASALI JAMADAR";"Independent";"308"
"29";"Babaleshwar";"SATTIGER BASAYYA MALLAYYA";"Janata Dal (United)";"297"
"29";"Babaleshwar";"AKKI HUGGI PADMANNA HUCHAPPA";"Independent";"290"
"29";"Babaleshwar";"GUDADAPPA SHIVAPPA JALAMATTI";"Independent";"202"
"23";"Badami";"CHIMMANAKATTI BALAPPA BHIMAPPA";"Indian National Congress";"57446"
"23";"Badami";"MAHANTESH GURUPADAPPA MAMADAPUR";"Janata Dal (Secular)";"42333"
"23";"Badami";"MAHAGUNDAPPA KALLAPPA PATTANASHETTI";"Bharatiya Janata Party";"30310"
"23";"Badami";"BASAYYA PRABAYYA HALLUR";"Karnataka Jantha Paksha";"3095"
"23";"Badami";"M S PATIL";"Badavara Shramikara Raitara Congress Party";"1807"
"23";"Badami";"KANTICHANDRA JYOTHI";"Bahujan Samaj Party";"1616"
"23";"Badami";"DAYANAND SRIDHARRAO KULKARNI";"Independent";"1456"
"23";"Badami";"MARUTI JAMINDAR";"Janata Dal (United)";"1008"
"24";"Bagalkot";"METI HULLAPPA YAMANAPPA";"Indian National Congress";"68216"
"24";"Bagalkot";"CHARANTIMATH VEERANNA CHANDRASHEKHARAYYA";"Bharatiya Janata Party";"65316"
"24";"Bagalkot";"PARASHURAM MANASING RATHOD";"Independent";"1941"
"24";"Bagalkot";"BASAVARAJ SANGANAGOUDA PATIL (JAKKANAGOUDRA)";"Janata Dal (Secular)";"1882"
"24";"Bagalkot";"PARASHURAM LAXMAN NEELANAYAK";"Welfare Party Of India";"1559"
"24";"Bagalkot";"BABUSHA DASTGEERSAB ROLLI (R.D.BABU JR.UPENDRA)";"Bahujan Samaj Party";"1052"
"140";"Bagepalli";"S.N SUBBAREDDY(CHINNAKAYALAPALLI)";"Independent";"66227"
"140";"Bagepalli";"SRIRAMAREDDY G.V";"Communist Party of India (Marxist)";"35472"
"140";"Bagepalli";"HARINATHAREDDY";"Janata Dal (Secular)";"16779"
"140";"Bagepalli";"N SAMPANGI";"Indian National Congress";"15491"
"140";"Bagepalli";"R.N. RAGHUNATH REDDY";"Independent";"2478"
"140";"Bagepalli";"VENKATARAVANA REDDY";"Independent";"1666"
"140";"Bagepalli";"S.N SUBBAREDDY";"Independent";"1510"
"140";"Bagepalli";"K.A SRINATH";"Independent";"1184"
"140";"Bagepalli";"M NARAYANASWAMY";"Bharatiya Janata Party";"1084"
"140";"Bagepalli";"SUBBIREDDY";"Independent";"1074"
"140";"Bagepalli";"R. MUNIRAJU";"Karnataka Jantha Paksha";"965"
"140";"Bagepalli";"H.V. SHIVASHANKAR";"Badavara Shramikara Raitara Congress Party";"793"
"140";"Bagepalli";"ASHWATHREDDY";"Independent";"646"
"140";"Bagepalli";"HARI. R";"Independent";"598"
"140";"Bagepalli";"SUBBAREDDY";"Independent";"565"
"140";"Bagepalli";"KESHAVAREDDY M.V";"Independent";"558"
"140";"Bagepalli";"C. VENKATESH";"Independent";"446"
"140";"Bagepalli";"V NARASIMHAMURTHY";"Janata Dal (United)";"441"
"140";"Bagepalli";"P.A SATYANARAYANAREDDY";"Independent";"439"
"140";"Bagepalli";"SUBHRAMANI";"Independent";"341"
"140";"Bagepalli";"BAVA FAKRUDDIN";"Independent";"339"
"140";"Bagepalli";"SUBBIREDDY";"Independent";"309"
"140";"Bagepalli";"KRISHNAPPA NAYAKA";"Bahujan Samaj Party";"256"
"140";"Bagepalli";"M. JAVEED";"Independent";"255"
"140";"Bagepalli";"RAMANJANEYA";"Independent";"223"
"140";"Bagepalli";"VENKATASHIVAPPA";"Independent";"199"
"140";"Bagepalli";"BABU";"Independent";"160"
"16";"Bailhongal";"VISHWANATH I PATIL";"Karnataka Jantha Paksha";"40709"
"16";"Bailhongal";"JAGADISH @ VIRUPAXI CHANNAPPA METGUD";"Bharatiya Janata Party";"37088"
"16";"Bailhongal";"BASAVARAJ SHIVANAND KOUJALGI";"Indian National Congress";"36042"
"16";"Bailhongal";"SHANKAR B MADALAGI";"Janata Dal (Secular)";"9475"
"16";"Bailhongal";"MADHAV VENKATESH KULKARNI";"Independent";"1746"
"16";"Bailhongal";"VITTAL SIDDAPPA HARIJAN";"Bahujan Samaj Party";"975"
"16";"Bailhongal";"DAYANAND GURUPUTRAYYA CHIKKAMATH";"Samajwadi Party";"762"
"176";"Bangalore South";"M. KRISHNAPPA";"Bharatiya Janata Party";"102207"
"176";"Bangalore South";"R. PRABHAKARA REDDY";"Janata Dal (Secular)";"72045"
"176";"Bangalore South";"DR.TEJASWINI GOWDA";"Indian National Congress";"63849"
"176";"Bangalore South";"JAGADISH REDDY";"Karnataka Jantha Paksha";"3936"
"176";"Bangalore South";"MURALI MOHAN";"Independent";"1975"
"176";"Bangalore South";"VASANTH";"Bahujan Samaj Party";"1363"
"176";"Bangalore South";"G.A. GREGORY";"Independent";"1347"
"176";"Bangalore South";"E KRISHNAPPA";"Independent";"1040"
"176";"Bangalore South";"A. CHOWARAPPA";"Independent";"691"
"176";"Bangalore South";"T.N KAMAL";"Independent";"639"
"176";"Bangalore South";"N.S. RAVICHANDRA";"Badavara Shramikara Raitara Congress Party";"509"
"176";"Bangalore South";"K GURURAJ";"Independent";"407"
"176";"Bangalore South";"ASHISH KAPUR";"Independent";"394"
"176";"Bangalore South";"SUNDARAPPA";"Janata Dal (United)";"335"
"147";"Bangarapet";"S.N.NARAYANASWAMY.K.M";"Indian National Congress";"71570"
"147";"Bangarapet";"EM NARAYANASWAMY";"Bharatiya Janata Party";"43193"
"147";"Bangarapet";"RAMACHANDRA";"Janata Dal (Secular)";"22863"
"147";"Bangarapet";"SHESHU.V";"Karnataka Jantha Paksha";"1242"
"147";"Bangarapet";"SRINIVAS";"Independent";"850"
"147";"Bangarapet";"MANJUNATHA J.K";"Lok Jan Shakti Party";"470"
"147";"Bangarapet";"SRINATH.R.N";"Independent";"354"
"147";"Bangarapet";"VENKATESH.M. KALAVANCHI";"Badavara Shramikara Raitara Congress Party";"280"
"147";"Bangarapet";"P.M RAMESHA";"Independent";"236"
"147";"Bangarapet";"K.V SAMPATH KUMAR";"Samajwadi Janata Party(Karnataka)";"179"
"147";"Bangarapet";"NAGENDRA.C";"Independent";"175"
"147";"Bangarapet";"K.V SUDARSHAN";"Samajwadi Party";"173"
"147";"Bangarapet";"MANJUNATHA.V";"Independent";"146"
"147";"Bangarapet";"Y.R.PRATHIBHA";"Independent";"127"
"205";"Bantval";"B.RAMANATHA RAI";"Indian National Congress";"81665"
"205";"Bantval";"RAJESH NAIK ULIPADY";"Bharatiya Janata Party";"63815"
"205";"Bantval";"ADVOCATE ABDUL MAJID";"SOCIAL DEMOCRATIC PARTY OF INDIA";"6113"
"205";"Bantval";"KRISHNAPPA POOJARY KALLADKA";"Janata Dal (Secular)";"1927"
"205";"Bantval";"LOLAKSHA";"Republican Party of India (A)";"1511"
"205";"Bantval";"IBRAHIM KAILARA";"Karnataka Jantha Paksha";"1157"
"47";"Basavakalyan";"MALLIKARJUN SIDRAMAPPA KHUBA";"Janata Dal (Secular)";"37494"
"47";"Basavakalyan";"B. NARAYANRAO";"Indian National Congress";"21601"
"47";"Basavakalyan";"M.G.MULEY";"Badavara Shramikara Raitara Congress Party";"18214"
"47";"Basavakalyan";"ATTUR MALLAMMA PATIL";"Karnataka Jantha Paksha";"17965"
"47";"Basavakalyan";"SANJAY D PATWARI";"Bharatiya Janata Party";"17431"
"47";"Basavakalyan";"SARDAR KHAN";"Welfare Party Of India";"2742"
"47";"Basavakalyan";"JAGANATH PATIL";"Independent";"2595"
"47";"Basavakalyan";"MALLAMMA BIRADAR";"Independent";"1701"
"47";"Basavakalyan";"ABDUL RAZAQ";"Bahujan Samaj Party";"1489"
"47";"Basavakalyan";"SHAHAJIRAO";"Independent";"896"
"47";"Basavakalyan";"SYED ANWAR (PEERAN)";"Independent";"834"
"47";"Basavakalyan";"CHITAGUPPA MAHADEVI SHAMARAO";"Independent";"798"
"47";"Basavakalyan";"A.MILIND GURUJI";"Republican Party of India";"673"
"47";"Basavakalyan";"MALLIKARJUN";"National People's Party";"553"
"47";"Basavakalyan";"MULEY DNYANESHWAR";"Independent";"514"
"47";"Basavakalyan";"ARUNKUMAR";"Independent";"355"
"47";"Basavakalyan";"SYED GOUSE";"Hindustan Janta Party";"317"
"28";"Basavana Bagevadi";"SHIVANAND S PATIL";"Indian National Congress";"56329"
"28";"Basavana Bagevadi";"BELLUBBI SANGAPPA KALLAPPA";"Bharatiya Janata Party";"36653"
"28";"Basavana Bagevadi";"SOMANAGOUDA (APPUGOUDA) B. PATIL";"Janata Dal (Secular)";"18136"
"28";"Basavana Bagevadi";"DESAI SANGRAJ ANNASAHEB";"Karnataka Jantha Paksha";"9834"
"28";"Basavana Bagevadi";"SIDDAPPA B.GANJI";"Independent";"1259"
"28";"Basavana Bagevadi";"KATTI MARIYAPPA CHANDRAMAPPA";"Bahujan Samaj Party";"1079"
"28";"Basavana Bagevadi";"GOPAL SHIVAPPA DHANASHETTY";"Badavara Shramikara Raitara Congress Party";"1035"
"28";"Basavana Bagevadi";"NAZIR DUNDASI";"Welfare Party Of India";"574"
"28";"Basavana Bagevadi";"LAXIMBAI SHIVAPPA G PATIL";"Independent";"540"
"28";"Basavana Bagevadi";"VEERANAGOUDA MALLAPPA PARANNAVAR";"Independent";"513"
"28";"Basavana Bagevadi";"GURUSIDDAYYA M SARUR";"Independent";"337"
"28";"Basavana Bagevadi";"ASHOK LAMANI";"Independent";"277"
"28";"Basavana Bagevadi";"IRANNA CHANABASAPPA NIDAGUNDI";"Independent";"253"
"170";"Basavanagudi";"RAVI SUBRAMANYA.L.A.";"Bharatiya Janata Party";"43883"
"170";"Basavanagudi";"K.BAGEGOWDA";"Janata Dal (Secular)";"24163"
"170";"Basavanagudi";"B.K.CHANDRASHEKAR";"Indian National Congress";"21588"
"170";"Basavanagudi";"SHANTHALA DHAMLE";"Lok Satta Party";"9071"
"170";"Basavanagudi";"RAVIKIRAN";"Karnataka Jantha Paksha";"1741"
"170";"Basavanagudi";"SHIVAKUMAR.V.";"Independent";"528"
"170";"Basavanagudi";"L.RAMESH";"Bahujan Samaj Party";"481"
"170";"Basavanagudi";"K.N.CHANDRASHEKAR";"Independent";"333"
"170";"Basavanagudi";"V.NANJUNDA";"Lok Jan Shakti Party";"286"
"170";"Basavanagudi";"K.N.VENKATESH";"Independent";"281"
"170";"Basavanagudi";"N.RAVI";"SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST)";"253"
"170";"Basavanagudi";"YOGESH";"Independent";"243"
"170";"Basavanagudi";"DR.NAGESH.M.N.";"Independent";"200"
"170";"Basavanagudi";"T.K.PREMKUMAR";"Pyramid Party of India";"168"
"170";"Basavanagudi";"GOPAL.K.";"Independent";"158"
"170";"Basavanagudi";"DR.KODUR VENKATESH";"Independent";"110"
"170";"Basavanagudi";"N.HEMANTH KUMAR GOWDA";"Janata Dal (United)";"88"
"170";"Basavanagudi";"ARUNKUMAR.P.";"Independent";"79"
"12";"Belgaum Dakshin";"SAMBHAJI LAKSHMAN PATIL";"Independent";"54426"
"12";"Belgaum Dakshin";"ABHAY PATIL";"Bharatiya Janata Party";"48116"
"12";"Belgaum Dakshin";"ANIL M. POTDAR";"Indian National Congress";"20536"
"12";"Belgaum Dakshin";"S. M. DODAMANI";"Karnataka Jantha Paksha";"5597"
"12";"Belgaum Dakshin";"BASAVARAJ SHRISHAILAPPA JAVALI";"Janata Dal (Secular)";"1324"
"12";"Belgaum Dakshin";"NETHAJI (BALU) APPAJI MANAGUTKAR";"Independent";"771"
"12";"Belgaum Dakshin";"MALTI A. SAKSENA";"Bahujan Samaj Party";"373"
"12";"Belgaum Dakshin";"MOHSINKHAN NASIRKHAN PATHAN";"Badavara Shramikara Raitara Congress Party";"367"
"12";"Belgaum Dakshin";"HANMANT KRISHNA MAJUKAR";"Shivsena";"256"
"12";"Belgaum Dakshin";"ASHOK VITHAL SANADI";"Janata Dal (United)";"180"
"13";"Belgaum Rural";"SANJAY B PATIL";"Bharatiya Janata Party";"38322"
"13";"Belgaum Rural";"KINEKAR MANOHAR KALLAPPA";"Independent";"36987"
"13";"Belgaum Rural";"LAKSHMI RAVINDRA HEBBALKAR";"Indian National Congress";"35811"
"13";"Belgaum Rural";"ANANDSWAMY GADDADEVARMATH";"Independent";"17670"
"13";"Belgaum Rural";"SHIVAJI KEDARI SUNTAKAR";"Independent";"15759"
"13";"Belgaum Rural";"SUNANDA L PATIL";"Karnataka Jantha Paksha";"2290"
"13";"Belgaum Rural";"ASHOK B GOVEKAR";"Janata Dal (Secular)";"1837"
"13";"Belgaum Rural";"BALASAHEB BHIMAPPA SATTIGERI";"Independent";"1023"
"13";"Belgaum Rural";"MALPE NARASINH VANKATESH BHAT";"Independent";"697"
"13";"Belgaum Rural";"BALACHANDRA RAMACHANDRA CHAVAN";"Badavara Shramikara Raitara Congress Party";"637"
"13";"Belgaum Rural";"JAYASHREE D KHANAPUR";"Independent";"597"
"13";"Belgaum Rural";"SIDAGOUD KALAGOUD MODAGI";"Janata Dal (United)";"429"
"11";"Belgaum Uttar";"FAIROZ NURUDDIN SAITH";"Indian National Congress";"45125"
"11";"Belgaum Uttar";"RENU SUHAS KILLEKAR";"Independent";"26915"
"11";"Belgaum Uttar";"KIRAN MARUTI JADHAV";"Bharatiya Janata Party";"17456"
"11";"Belgaum Uttar";"SHIVAPUTHRAPPA CHANBASAPPA MALAGI";"Karnataka Jantha Paksha";"15271"
"11";"Belgaum Uttar";"KUDACHI RAMESH LAXMAN";"Badavara Shramikara Raitara Congress Party";"3980"
"11";"Belgaum Uttar";"LATIFKHAN PATHAN";"Independent";"1367"
"11";"Belgaum Uttar";"SHRADHA DHARMRAJ";"Janata Dal (Secular)";"1277"
"11";"Belgaum Uttar";"NAGESH VILAS SAKHARE";"Lok Satta Party";"944"
"11";"Belgaum Uttar";"MAHENDRA D. DESHPANDE";"Bahujan Samaj Party";"851"
"11";"Belgaum Uttar";"RAVI B. MALAGI";"Independent";"690"
"11";"Belgaum Uttar";"CHANDRASHEKHAR GANGAPPA ANGADI";"Janata Dal (United)";"624"
"11";"Belgaum Uttar";"LODHI AIJAZ AHAMED MEHBOOB SAB";"Indian Union Muslim League";"213"
"11";"Belgaum Uttar";"AKHILA AYUBKHAN PATHAN";"Independent";"189"
"11";"Belgaum Uttar";"MOHAMMED RAFIQ B. DESAI";"Independent";"180"
"11";"Belgaum Uttar";"MAGDUM GOUSMOHIUDDIN ISMAIL MAGDUM";"Hindustan Janta Party";"101"
"93";"Bellary";"B. SREERAMULU";"Badavara Shramikara Raitara Congress Party";"74854"
"93";"Bellary";"ASUNDI VANNURAPPA";"Indian National Congress";"41560"
"93";"Bellary";"MEENALLI TAYANNA";"Janata Dal (Secular)";"3958"
"93";"Bellary";"HULUGAPPA PONNURU";"Bharatiya Janata Party";"2478"
"93";"Bellary";"PANDU BYALACHINTE";"Karnataka Jantha Paksha";"2347"
"93";"Bellary";"B. SREENIVASULU";"Independent";"1097"
"93";"Bellary";"ALIVELU";"Independent";"815"
"93";"Bellary";"A. DEVADAS";"SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST)";"726"
"93";"Bellary";"V MAREPPA";"Bahujan Samaj Party";"579"
"93";"Bellary";"NINGAPPA TOLAMAMIDI";"Independent";"526"
"93";"Bellary";"S. VENUGOPAL";"Independent";"478"
"93";"Bellary";"BHUGULU DEVENDRAPPA";"Independent";"453"
"93";"Bellary";"JALIHAL RUDRAPPA";"Ambedkar Janatha Party";"443"
"94";"Bellary City";"ANIL LAD";"Indian National Congress";"52098"
"94";"Bellary City";"S. MURALI KRISHNA";"Badavara Shramikara Raitara Congress Party";"33898"
"94";"Bellary City";"MUNNA";"Janata Dal (Secular)";"16285"
"94";"Bellary City";"GUTTIGANURU VIRUPAKSHA GOUDA";"Bharatiya Janata Party";"5646"
"94";"Bellary City";"K NAGABHUSHANA RAO";"Communist Party of India";"2508"
"94";"Bellary City";"J B JAYAMMA";"Independent";"877"
"94";"Bellary City";"CHANDRASHEKAR NAIDU";"Independent";"794"
"94";"Bellary City";"D NAGALAKSHMI";"SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST)";"652"
"94";"Bellary City";"P S GURURAJ";"Independent";"536"
"94";"Bellary City";"PRUTHVIRAJ";"Republican Party of India (A)";"490"
"94";"Bellary City";"M SUJAN BABU";"Independent";"459"
"94";"Bellary City";"D PARTHASARATHI";"Independent";"444"
"94";"Bellary City";"ARUNACHALAM Y";"Pyramid Party of India";"429"
"94";"Bellary City";"MEKALA ESHWARA REDDY";"Independent";"427"
"94";"Bellary City";"SARMAS BEE";"Independent";"412"
"94";"Bellary City";"M. NARAYANA SWAMY";"Bahujan Samaj Party";"411"
"94";"Bellary City";"P BANDE GOUDA";"Independent";"353"
"94";"Bellary City";"VENKATESHA";"Independent";"340"
"94";"Bellary City";"K. R RAVI KUMAR";"Ambedkar Janatha Party";"320"
"94";"Bellary City";"NAZEER HUSSAIN";"Independent";"302"
"94";"Bellary City";"HAMPI RAMANA";"Independent";"238"
"94";"Bellary City";"S NAZEER AHAMED";"Independent";"236"
"94";"Bellary City";"APPANNANAVARA NATARAJA GOUDA";"Independent";"235"
"94";"Bellary City";"N GANGIREDDY";"Independent";"221"
"94";"Bellary City";"H D GOVINDA";"Independent";"216"
"94";"Bellary City";"D LOKESHA KUMARA";"Independent";"176"
"94";"Bellary City";"KHADER BASHA";"Independent";"175"
"94";"Bellary City";"V SURYANARAYANA";"Independent";"156"
"94";"Bellary City";"HANDI RAFIQ SAB";"Independent";"137"
"200";"Belthangady";"K. VASANTHA BANGERA";"Indian National Congress";"74530"
"200";"Belthangady";"RANJAN G. GOWDA";"Bharatiya Janata Party";"58789"
"200";"Belthangady";"B.M. BHAT";"Communist Party of India (Marxist)";"4532"
"200";"Belthangady";"RAJASHREE S. HEGDE";"Janata Dal (Secular)";"2682"
"200";"Belthangady";"SUKHESHA KUMAR";"Karnataka Jantha Paksha";"2673"
